Timestamp (us),X (g),Y (g),Z (g)
929501640,-1.099023,-0.161496,0.048024
929522151,-0.899116,-0.163369,0.049426
929542665,-0.749186,-0.164774,0.050477
929563179,-0.848572,-0.113469,0.002815
929583690,-0.849917,-0.318310,-0.131243
929604204,-0.751743,-0.574937,-0.263626
929624717,-0.801720,-0.574468,-0.263976
929645229,-1.148565,-0.110178,0.046699
929665742,-1.596180,0.148285,0.038669
929686254,-1.152310,-0.516011,0.146472
929706763,-0.754066,-0.671344,0.244173
929727277,-0.798292,-0.062607,0.048177
929747790,-1.098021,-0.060278,0.000088
929768304,-0.999412,-0.266055,-0.133270
929788816,-0.949567,-0.266043,-0.086933
929809328,-0.999070,-0.162432,0.048725
929829840,-0.998331,-0.060253,0.092761
929850354,-0.898207,-0.009378,0.184459
929870868,-0.948487,-0.060240,0.139098
929891381,-0.998199,-0.060734,0.046775
929911893,-1.048176,-0.060265,0.046424
929932403,-0.998371,-0.112545,-0.044223
929952915,-0.999373,-0.213763,0.003714
929973436,-0.999070,-0.162432,0.048725
929993949,-0.998938,-0.162913,0.002739
930014461,-0.948658,-0.112051,0.048100
930034974,-0.998503,-0.112064,0.001764
930055488,-0.998503,-0.112064,0.001764
930076002,-0.999070,-0.162432,0.048725
930096516,-0.948790,-0.111570,0.094087
930117029,-0.999202,-0.161951,0.094711
930137542,-1.049047,-0.161964,0.048375
930158058,-0.999202,-0.161951,0.094711
930178571,-1.049482,-0.212813,0.049350
930199085,-0.999676,-0.265093,-0.041297
930219598,-0.949699,-0.265562,-0.040947
930240111,-0.999808,-0.264612,0.004689
930260623,-0.999940,-0.264131,0.050675
930281136,-0.999808,-0.264612,0.004689
930301649,-0.999940,-0.264131,0.050675
930322163,-1.049179,-0.161483,0.094361
930342675,-0.999505,-0.213282,0.049700
930363190,-0.949660,-0.213269,0.096037
930383702,-0.950135,-0.316411,-0.039972
930404215,-0.949396,-0.214231,0.004064
930424728,-0.999070,-0.162432,0.048725
930445243,-0.998199,-0.060734,0.046775
930465756,-0.998067,-0.061215,0.000789
930486269,-1.047912,-0.061227,-0.045548
930506784,-0.997764,-0.009884,0.045800
930527298,-0.998199,-0.060734,0.046775
930547812,-0.998503,-0.112064,0.001764
930568325,-1.048479,-0.111596,0.001413
930588840,-1.048044,-0.060746,0.000438
930609352,-1.048176,-0.060265,0.046424
930629862,-0.998635,-0.111583,0.047750
930650374,-0.949660,-0.213269,0.096037
930670887,-0.949225,-0.162420,0.095062
930691397,-0.998160,-0.008441,0.183758
930711911,-0.997158,0.092777,0.135822
930732422,-0.945611,0.243894,0.041275
930752932,-1.045433,0.244350,-0.005412
930773443,-0.995891,0.193032,-0.004087
930793952,-1.096412,0.143601,0.042174
930814464,-1.095238,0.296630,0.085235
930834977,-1.094368,0.398329,0.083284
930855492,-0.995339,0.400759,0.405889
