Timestamp (us),X (g),Y (g),Z (g)
929610259,-0.998461,0.026692,0.085504
929630478,-0.947672,0.026331,0.137770
929650697,-0.999640,-0.124705,0.137304
929670915,-1.051161,-0.225255,0.136678
929691133,-0.999640,-0.124705,0.137304
929711351,-0.947837,0.026267,0.086450
929731569,-0.998626,0.026627,0.034185
929751787,-0.997730,0.127602,0.033864
929772005,-0.946210,0.228151,0.034490
929792224,-0.945927,0.278574,-0.016990
929812443,-0.995938,0.329550,0.033222
929832664,-1.047175,0.279423,-0.018883
929852882,-0.996834,0.228576,0.033543
929873100,-0.946045,0.228216,0.085809
929893319,-0.997565,0.127666,0.085183
929913538,-0.998178,0.077115,0.034024
929933756,-0.947554,0.076690,0.034971
929953975,-0.947389,0.076754,0.086290
929974194,-0.998013,0.077179,0.085343
929994412,-0.946658,0.177664,0.034650
930014631,-0.946658,0.177664,0.034650
930034850,-0.996669,0.228640,0.084862
930055069,-0.997730,0.127602,0.033864
930075288,-0.946658,0.177664,0.034650
930095508,-0.997565,0.127666,0.085183
930115727,-0.998178,0.077115,0.034024
930135947,-0.997730,0.127602,0.033864
930156166,-0.996669,0.228640,0.084862
930176385,-0.946493,0.177728,0.085969
930196603,-0.996834,0.228576,0.033543
930216822,-0.997565,0.127666,0.085183
930237041,-0.997730,0.127602,0.033864
930257260,-0.946941,0.127241,0.086130
930277478,-0.947389,0.076754,0.086290
930297696,-0.998013,0.077179,0.085343
930317913,-0.998178,0.077115,0.034024
930338130,-1.049534,-0.023371,0.084717
930358347,-0.998013,0.077179,0.085343
930378566,-1.049085,0.027116,0.084557
930398785,-0.998461,0.026692,0.085504
930419003,-0.997565,0.127666,0.085183
930439221,-0.944866,0.379613,0.034009
930459440,-0.943522,0.531074,0.033527
930479657,-0.943522,0.531074,0.033527
930499877,-0.892614,0.581072,-0.017005
930520095,-0.891388,0.682175,0.085312
930540312,-0.837793,1.035096,0.033817
930560530,-0.735082,1.236067,-0.067569
930580747,-0.788606,0.983799,-0.272990
930600967,-0.893604,0.580687,-0.324920
930621185,-0.947813,0.177215,-0.324584
930641403,-0.898981,-0.025158,-0.322995
930661623,-0.847743,0.024969,-0.270890
930681842,-0.744868,0.226004,-0.320957
930702063,-0.845550,0.327699,-0.425809
930722282,-0.946469,0.328676,-0.325065
930742501,-0.897354,0.176726,-0.374956
930762719,-0.898863,0.025201,-0.425794
930782937,-1.000795,-0.125155,-0.221930
930803155,-1.001197,-0.225936,-0.067652
930823372,-1.463607,-1.080076,0.183149
930843591,-2.319174,-0.467145,0.062490
930863809,-1.044369,0.632704,-0.122644
930884028,-0.125916,1.382564,0.045950
930904246,-0.742368,0.377915,0.037796
930924464,-1.201124,0.028325,0.030397
930944682,-1.251630,0.079108,-0.073348
930964897,-1.047789,0.228872,-0.070042
930985115,-0.997777,0.177896,-0.120254
931005334,-1.099922,0.077771,-0.121827
931025552,-1.050194,-0.023628,-0.120559
931045771,-0.998390,0.127345,-0.171413
931065991,-0.946823,0.177600,-0.016669
931086210,-0.997282,0.178089,0.033703
931106429,-0.997282,0.178089,0.033703
