Timestamp (us),X (g),Y (g),Z (g)
929163410,-1.730697,0.467242,-0.238718
929184666,-1.469162,0.559733,-0.232328
929205923,-2.658029,-0.239660,1.639964
929227180,-0.463501,-0.300930,0.825163
929248437,-0.576273,-0.993664,0.536303
929269694,-0.355207,-0.155692,0.729516
929290952,-0.357146,-0.254729,0.730355
929312208,-0.515039,-0.399705,0.678636
929333465,-0.514266,-0.400055,0.629996
929354720,-0.515039,-0.399705,0.678636
929375976,-0.515039,-0.399705,0.678636
929397231,-0.464090,-0.450533,0.680501
929418488,-0.515039,-0.399705,0.678636
929439744,-0.462150,-0.351496,0.679662
929460999,-0.566185,-0.398745,0.628550
929482254,-0.410231,-0.352805,0.681108
929503508,-0.461377,-0.351845,0.631022
929524763,-0.410231,-0.352805,0.681108
929546019,-0.463120,-0.401015,0.680082
929567275,-0.462347,-0.401364,0.631442
929588531,-0.463120,-0.401015,0.680082
929609786,-0.410231,-0.352805,0.681108
929631038,-0.411201,-0.402324,0.681528
929652289,-0.463120,-0.401015,0.680082
929673543,-0.411397,-0.452191,0.633307
929694799,-0.464286,-0.500400,0.632281
929716054,-0.463120,-0.401015,0.680082
929737308,-0.515039,-0.399705,0.678636
929758562,-0.462150,-0.351496,0.679662
929779819,-0.463120,-0.401015,0.680082
929801106,-0.463120,-0.401015,0.680082
929822328,-0.411201,-0.402324,0.681528
929843583,-0.462150,-0.351496,0.679662
929864838,-0.462150,-0.351496,0.679662
929886091,-0.463120,-0.401015,0.680082
929907346,-0.409458,-0.353155,0.632468
929928602,-0.516009,-0.449224,0.679056
929949856,-0.515039,-0.399705,0.678636
929971122,-0.464090,-0.450533,0.680501
929992376,-0.411397,-0.452191,0.633307
930013630,-0.464090,-0.450533,0.680501
930034883,-0.411397,-0.452191,0.633307
930056138,-0.411201,-0.402324,0.681528
930077392,-0.464090,-0.450533,0.680501
930098647,-0.463120,-0.401015,0.680082
930119901,-0.409458,-0.353155,0.632468
930141155,-0.409458,-0.353155,0.632468
930162408,-0.463120,-0.401015,0.680082
930183661,-0.463120,-0.401015,0.680082
930204915,-0.410231,-0.352805,0.681108
930226170,-0.461377,-0.351845,0.631022
930247424,-0.462150,-0.351496,0.679662
930268677,-0.412170,-0.451842,0.681947
930289931,-0.463120,-0.401015,0.680082
930311186,-0.462150,-0.351496,0.679662
930332443,-0.410231,-0.352805,0.681108
930353699,-0.462150,-0.351496,0.679662
930374955,-0.411201,-0.402324,0.681528
930396210,-0.463120,-0.401015,0.680082
930417465,-0.308136,-0.404593,0.733059
930438722,-0.358312,-0.354115,0.682554
930459979,-0.670797,-0.395778,0.674299
930481233,-0.618878,-0.397087,0.675744
930502489,-0.717868,-0.146877,0.670755
930523745,-0.769384,0.153987,1.007274
930545000,-1.025102,0.358606,0.998367
930566256,-1.183006,0.013810,0.705125
930587513,-0.974567,-0.191595,0.420745
930608769,-1.029787,-0.438576,0.324116
930630026,-0.875391,-0.591757,0.232432
930651283,-0.720603,-0.645203,0.237188
930672538,-0.461584,-0.601532,0.341278
930693796,-0.357354,-0.504416,0.440611
930715053,-0.251576,-0.407997,0.442664
930736309,-0.093880,-0.312888,0.446162
930757565,-0.096211,-0.511660,0.350560
