Timestamp (us),X (g),Y (g),Z (g)
930495038,-0.509811,0.338919,0.871740
930515107,-0.406105,0.337436,0.873137
930535175,-0.458083,0.287594,0.920234
930555245,-0.457958,0.338178,0.872439
930575314,-0.510899,0.288539,0.823846
930595384,-0.406105,0.337436,0.873137
930615453,-0.457477,0.338076,0.920283
930635523,-0.458564,0.287696,0.872390
930655592,-0.458564,0.287696,0.872390
930675663,-0.511630,0.187474,0.871593
930695733,-0.405624,0.337335,0.920982
930715803,-0.457958,0.338178,0.872439
930735873,-0.405499,0.387918,0.873186
930755943,-0.457958,0.338178,0.872439
930776012,-0.406230,0.286853,0.920933
930796082,-0.459046,0.287798,0.824545
930816152,-0.406230,0.286853,0.920933
930836221,-0.353770,0.336593,0.921681
930856291,-0.456514,0.337873,1.015973
930876360,-0.402967,0.437993,1.064615
930896429,-0.399829,0.538549,1.256091
930916498,-0.606386,0.693163,1.157753
930936566,-0.656652,0.946619,1.013765
930956635,-0.800318,2.059746,0.869210
930976703,-0.294963,1.397189,0.349269
930996771,-0.300562,0.689834,0.635653
931016838,0.159074,-0.023888,0.784792
931036905,0.267006,0.125565,1.025560
931056972,-0.090635,0.534507,1.068905
931077040,-0.140295,0.838444,0.924965
931097107,-0.450683,0.943958,0.873025
931117174,-0.913707,1.455957,0.628002
931137242,-1.277250,1.815537,0.145004
931157309,-1.384557,1.919001,-0.334743
931177377,-1.596571,1.619281,-0.433521
931197445,-1.757230,1.116484,-0.340417
931217512,-1.614420,-0.148292,-0.100319
931237580,-2.282342,0.214312,0.082318
931257648,-1.872367,-0.195473,0.087517
931277717,-1.247453,0.098723,0.000506
931297786,-0.830078,0.345302,-0.041504
931317854,-0.665085,0.847182,0.295995
931337922,-1.287040,-0.004349,1.339364
931357991,-0.967415,0.900382,1.105213
931378060,-0.819451,0.747934,0.533025
931398129,-0.773678,0.039940,0.772263
931418199,-0.616674,0.037410,0.917894
931438266,-0.456514,0.337873,1.015973
931458334,-0.303130,0.234888,0.922282
931478403,-0.407924,0.185991,0.872991
931498471,-0.354127,0.387278,0.826040
931518539,-0.405499,0.387918,0.873186
931538608,-0.509205,0.389401,0.871789
931558676,-0.509080,0.439985,0.823993
931578743,-0.510774,0.339123,0.776050
